8.397109	8.861213
9.677128	9.285656
9.188319	9.035959
8.794466	8.542754
10.299787	11.030922
9.182736	8.760595
8.982881	8.902224
11.340188	11.893471
8.208468	7.504965
7.598112	8.768624
9.633681	9.833952
10.338051	10.611382
9.840017	9.804894
8.457646	7.539379
9.218738	10.129734
9.364777	10.271875
10.576628	11.337134
9.230610	9.525652
8.862390	8.067386
9.785070	11.412933
9.649281	9.507375
8.896886	8.608242
9.771314	10.421472
8.358438	6.836983
9.707854	12.114756
10.258120	10.564958
8.230979	6.670669
8.813140	10.177095
7.406316	7.512076
7.955085	7.702414
9.020465	7.645237
8.415971	7.270995
8.643196	8.117754
10.213296	8.532681
9.287655	10.298660
8.459003	10.512299
10.223987	10.891305
8.403135	9.065535
7.026151	7.531366
8.099796	8.705573
9.336910	9.528172
9.390801	9.612158
5.987350	8.415616
9.029946	9.929249
8.904036	9.592906
9.531988	8.653632
11.325091	10.672960
8.569617	7.623254
9.907980	9.759184
9.817962	10.046314
6.614507	6.586033
8.692724	9.305486
6.961148	6.041928
9.296759	9.172573
8.740262	8.431392
7.682639	7.676793
7.424357	6.232221
8.986652	10.705540
10.609436	10.673213
9.339568	10.984900
8.581745	8.208928
8.780762	10.053788
8.038126	8.909660
8.801412	9.073060
8.679117	7.711979
8.785210	10.509669
9.990151	8.290989
10.342849	10.258515
8.976732	11.071619
9.714954	11.275977
6.870061	7.852337
9.322237	8.708921
6.687310	4.679232
9.427957	10.524681
7.976673	7.013604
9.595216	9.410704
9.075312	9.653634
10.588843	9.347014
8.609381	9.301163
9.116526	8.212518
9.077087	8.270770
9.694425	9.636404
7.674127	6.229831
9.446173	9.893234
9.069493	8.816328
8.797975	10.081787
10.405623	10.446159
10.005363	9.007573
11.459190	11.442832
9.458373	10.412106
8.673214	8.758691
8.640893	9.475861
9.824718	10.944743
9.593745	9.625521
9.141565	10.566113
9.667285	9.821586
9.549969	9.491180
9.477994	10.567080
10.251217	10.290371
8.431708	9.605432
9.623159	10.046981
8.548791	8.378332
8.436602	6.677199
9.287328	10.078137
8.187276	8.907425
7.310575	7.290849
8.087498	8.083159
8.843933	7.965055
8.939548	7.368489
8.936477	8.624117
8.354596	8.300886
9.522523	7.902469
9.614599	8.780754
8.837048	8.926578
9.579283	10.667200
9.981226	10.295270
8.313052	7.747049
8.385198	8.464544
9.368506	9.023543
9.907892	7.682722
8.920655	10.584392
8.735490	6.686577
8.141249	7.080697
8.833165	7.021210
9.612222	9.763526
8.164884	8.753644
8.445890	7.407698
8.529374	8.676969
8.089546	9.104344
9.861562	10.400632
6.949355	7.222904
9.479103	8.137921
10.784064	10.371661
7.750957	7.960885
6.818205	7.618215
9.459168	9.448186
10.542925	9.810160
8.919517	10.237080
9.585815	8.015724
7.513824	8.147209
8.051373	6.724293
11.111375	10.866562
9.524770	9.321081
8.853462	8.316747
7.303780	6.905820
9.790978	11.111000
9.605861	9.314562
8.577674	8.805063
9.901789	11.212973
11.082933	10.908519
9.360967	9.402511
9.688520	9.492249
9.297778	9.170769
9.627386	8.935242
8.876777	9.039661
8.711222	9.529203
10.169662	9.654628
8.087614	7.247846
9.305959	8.758739
10.824477	11.123755
10.035859	9.643217
10.284520	10.529190
9.735983	10.045158
7.687048	5.646595
7.806030	9.538198
9.272749	8.366414
9.345164	8.661606
9.784573	10.112565
8.888764	6.841064
9.962351	8.464846
9.417724	9.207411
7.312213	7.530879
11.393079	9.456897
8.723358	9.715607
9.768408	11.795823
8.000985	6.766542
7.744827	8.303827
8.502213	7.489536
6.957398	7.315289
8.234279	8.202490
7.809098	7.919082
9.342111	10.261550
9.970670	11.571228
8.748891	8.973896
7.004109	7.535622
9.439558	11.152275
8.199492	9.390322
9.324091	10.906875
8.411800	8.711340
9.081172	9.324180
10.094601	9.431915
7.901379	8.628705
8.661228	9.281314
9.634480	10.107667
8.890868	8.554492
9.640004	8.682989
11.055224	12.796560
8.076463	8.345398
9.014549	8.985582
8.258132	9.180627
10.287867	10.154964
8.653614	8.753711
11.050315	9.365671
9.130485	10.513601
7.362758	9.220058
8.881526	8.778547
8.554390	7.120506
8.873790	8.501041
8.506762	7.567669
8.097751	7.828341
9.295057	8.263103
9.589621	11.410021
7.893991	7.027361
9.946913	9.538942
7.125477	6.859011
8.998643	7.334270
9.526276	9.470711
10.251552	8.731701
9.716586	8.421336
8.915124	7.582393
7.182628	7.650838
9.199074	9.863816
7.048155	7.511971
9.525690	9.584529
9.043908	10.932940
9.530275	9.846784
8.605443	8.675514
10.451161	11.072667
11.717559	10.875734
9.130265	10.269334
8.675571	9.011272
6.435885	4.732423
10.341605	8.224450
9.359195	9.826360
9.008057	7.731520
9.289700	7.503827
8.423243	9.409866
8.549644	8.541632
9.302018	8.925609
8.581087	8.572974
9.479581	10.023901
7.954190	7.813761
10.613878	10.713916
11.403730	11.015165
8.265751	9.143881
9.216705	8.068040
8.950059	8.870124
7.390129	6.679119
7.825677	7.840127
8.514461	8.067612
8.511997	7.018804
8.265564	8.817491
8.198314	9.061381
9.007597	9.021945
8.493544	10.253336
7.944437	7.073237
9.102361	9.641099
7.036127	6.878477
9.236680	8.184828
6.770590	5.585783
9.889599	10.459157
9.675111	11.288385
9.094715	10.020746
9.340381	9.230947
9.136503	7.875989
10.718077	12.104936
7.678061	9.488980
11.038276	11.909018
8.983714	9.436986
7.312327	7.270130
9.563850	10.756586
9.066789	10.477874
6.864956	5.124431
10.544549	11.110367
8.553487	9.720432
8.627906	8.803075
8.223620	7.378905
10.116565	11.133604
9.743376	10.081440
9.697510	9.294509
11.446269	11.999237
9.093407	9.039498
9.949002	10.049550
9.006741	9.874147
8.930248	10.612211
8.526870	9.952249
7.877687	6.500627
10.017738	11.025146
9.210972	9.770005
9.955855	9.742702
8.589369	7.529400
8.819110	9.500771
8.512532	8.207078
9.339664	9.997011
7.965042	6.932112
6.725266	4.787454
8.715098	7.041397
9.756081	10.414679
7.506676	8.993979
9.666573	9.715459
9.807853	8.577867
9.166722	8.418303
9.911813	9.867458
9.990527	10.677347
8.905948	8.783852
8.142299	7.565247
9.992052	10.594513
8.455416	6.794179
11.057682	12.422138
9.801125	9.795150
8.310109	8.834231
9.472602	10.850609
8.011258	7.114830
10.248623	11.197432
7.009081	7.340693
9.488677	10.103003
8.449428	9.124244
6.816770	7.396422
9.444708	9.390436
8.783783	9.302550
8.113125	7.780811
8.595686	7.461948
8.992055	12.197424
10.004428	9.318556
8.321296	6.711853
7.523718	8.239720
8.850807	9.785845
10.341435	9.866628
9.922988	8.712098
9.531612	11.499306
10.495825	7.768156
8.556509	7.662328
8.195738	9.137639
9.748163	10.180191
8.869416	8.213081
7.645795	8.089895
10.874161	9.367652
9.848265	10.692469
8.838636	9.079915
7.627782	7.645460
7.027227	7.478186
10.800470	10.542356
9.478467	8.196405
8.239523	7.378544
9.286934	9.087274
7.598698	7.325383
8.872451	8.721367
9.332769	8.545965
9.625605	9.105082
9.443701	11.002156
7.143374	7.842026
9.126139	9.034978
9.789192	8.653424
6.634271	8.163139
8.556596	8.453037
9.559183	8.641817
10.895322	10.189227
8.308525	8.601348
8.800870	8.031695
10.887138	10.826491
7.562676	6.393255
8.710933	10.847436
9.453605	11.400011
10.068383	9.442329
9.767233	8.969990
8.481161	10.575382
8.283063	8.550319
9.650010	9.186026
8.974911	8.834128
8.365404	8.358537
9.023780	8.841041
10.120687	10.387057
8.576815	6.710397
9.375623	8.681098
9.014067	8.195372
9.183120	8.643559
9.676929	8.661016
10.157388	10.024092
9.808952	10.655147
8.009135	6.912277
8.490478	8.752579
8.965365	11.104178
8.326512	8.655791
9.349545	7.915774
9.259758	9.564693
8.251200	9.490173
8.681211	7.224076
10.100784	10.453850
8.682624	7.555152
10.202513	10.537807
9.198575	10.090477
8.645597	10.186865
9.344525	9.448609
10.043305	10.364451
8.202537	7.951274
9.034093	7.566656
9.788518	8.860136
10.805839	9.960786
9.804622	10.594514
9.256115	9.198853
8.356277	7.660215
8.898145	8.639555
8.026186	7.977133
8.480531	10.636921
8.587474	7.984132
7.398303	6.895963
7.459248	7.695948
8.029126	7.141127
8.775147	8.357645
9.378676	6.898917
9.374152	9.016552
7.782409	7.649428
9.464523	9.754046
9.413567	8.528455
8.761419	7.096019
8.861643	7.925108
9.815400	10.270505
9.691883	10.087259
10.178111	8.978238
9.936083	10.408234
9.346654	9.417170
8.465270	9.522167
8.550487	8.531411
7.705075	5.866721
8.508906	8.503399
8.919562	7.434490
9.424518	9.547996
8.965676	10.185665
10.266192	12.065003
10.255664	10.305989
9.615108	8.372482
10.210972	9.658382
8.484770	7.470935
11.084434	10.937739
10.677317	13.108774
6.980035	6.510540
10.520876	9.333178
8.716438	9.226727
8.063147	8.998021
9.412816	7.941062
9.826151	11.572774
8.528887	7.527312
7.871230	9.107375
8.958164	9.577947
8.726415	7.042218
9.446384	10.301856
7.579309	9.983185
8.481390	7.711947
9.169570	8.857133
8.609733	7.845654
8.371897	10.564947
8.731525	7.603424
10.653764	12.229787
9.355339	9.305158
7.995632	7.749213
8.459373	8.387494
9.049112	8.667789
8.045529	8.229836
8.771989	9.345521
8.097442	8.265870
7.742494	8.469014
6.906477	5.326908
9.328668	10.262560
8.615295	9.394964
7.473614	8.448021
11.075006	10.352214
10.437841	9.893727
8.976041	7.512310
9.143665	10.014640
9.956069	9.238800
10.309763	12.036725
8.225140	8.682051
10.062923	9.388290
8.263486	5.898070
9.963008	12.129618
9.135953	11.882228
9.344994	10.077842
10.153615	10.022357
7.272576	7.253701
9.144240	9.681459
10.250782	11.090415
10.329813	9.784631
8.201786	7.820637
7.783952	7.666477
9.676976	8.648062
7.873504	8.481130
10.193290	11.426497
9.388880	9.057270
8.580171	8.131504
9.251494	7.988958
9.197370	8.353470
9.835271	11.267987
8.872026	8.461787
8.647176	7.787346
9.661315	10.945721
5.957854	5.408121
8.281071	8.067000
7.764486	8.995995
8.305323	7.773667
9.986607	11.362000
8.497809	8.805782
8.221303	7.585234
10.638124	11.777509
9.153652	9.224136
8.502970	8.462449
8.828611	9.508230
9.570892	9.003045
11.015270	10.238121
9.799514	7.325814
9.081183	10.556124
8.499743	7.572108
11.227880	10.119916
9.642781	10.903079
8.706234	9.191134
8.966059	8.166427
8.074616	8.112621
8.447576	8.189058
8.312217	8.728037
8.071501	6.900683
8.645030	7.369975
7.793683	7.763107
9.472414	9.553734
10.589869	10.998320
9.304775	8.962179
9.678929	10.822914
9.665131	8.966138
8.449093	10.448312
8.049527	7.373880
8.761898	8.238122
10.356002	11.372918
8.905951	9.395941
9.609266	8.467095
9.097716	8.387807
10.021244	9.527157
8.767531	10.216235
8.958027	6.739987
7.897514	7.905986
8.565030	8.754965
8.372657	7.058637
8.261782	9.262304
7.923977	8.011263
8.910915	8.402883
9.327825	9.976384
8.202614	9.908528
9.215529	10.239195
10.180066	11.997015
7.100292	6.345903
10.462429	8.724331
9.745572	8.499879
8.461866	9.467318
9.758226	10.181301
9.346398	10.264794
10.274715	10.039874
7.807115	7.244734
10.807637	9.991339
9.694462	9.403415
9.963193	11.353721
8.766235	8.312590
9.968152	9.852085
8.107502	8.357639
11.434900	11.556079
8.632174	8.547011
8.690528	8.978508
8.393762	8.906136
8.218096	7.306955
9.699649	9.907495
9.346979	9.490655
9.585804	11.285030
9.335206	11.037731
8.908209	8.224802
9.777649	9.366261
10.318509	10.160998
9.430640	8.675265
8.782250	9.535688
9.298812	9.729155
9.506047	8.573263
9.430889	8.547493
9.245930	10.122561
9.398356	10.472493
8.104266	7.296091
10.211181	10.633105
9.075974	7.823394
9.336202	10.693459
8.824929	7.816920
10.129272	9.947845
9.363550	9.119225
7.334350	7.101761
7.658739	6.901563
7.275329	7.230927
8.747513	7.865941
7.626339	6.608421
9.477487	8.540730
9.756493	10.902880
9.079197	9.636035
9.353065	10.771142
8.923995	10.501808
7.922855	6.825619
8.717143	9.531079
10.641869	11.320552
9.210685	10.016098
9.924131	9.835409
8.142075	8.742768
